target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G80325.2	0.227838	0.232927	0.161652	0.242418	0.109918	0.0670012
AT2G01422.1	0.499914	0.481072	0.229026	0.356274	0.632154	0.581926
AT2G03885.1	3.59606	2.44891	2.03607	1.29551	4.15597	2.4959
AT2G04065.1	0.189881	0	0.18261	0.181248	0	0
AT2G04145.1	0.253726	0.236395	0	0	1.06548	0.482414
AT2G04215.1	0.177202	0.330477	0.340962	0.169313	0.372374	0.337586
AT2G04285.1	1.04604	0.743364	0.448423	0.673981	0.838085	0.727659
AT2G04345.1	4.18902	2.69424	3.03027	2.51843	3.51858	5.13689
AT2G04465.1	0.202968	0.378339	0	0.193671	0	0.193042
AT2G04555.1	0	0	0	0.733893	0	0.367883
AT2G04755.1	0.058154	0.0139354	0.101069	0.0423573	0.108379	0.113816
AT2G04852.1	0.486986	0.143398	1.11402	0.376357	0.86726	0.456487
AT2G04852.2	0.0576047	0	0	0.317907	5.65931e-4	0.162834
AT2G05095.1	0.923028	0.583475	1.22659	1.91699	1.61208	1.91603
AT2G05125.1	0.927943	3.48062	0.446833	3.54095	1.96428	2.21672
AT2G05155.1	0.0715003	0.135386	0	0.0696251	0.0756585	0.137883
AT2G05215.1	0.455339	0.469405	0.597288	0.699243	0.466215	0.476463
AT2G05365.1	0.256742	0.0613523	0	0.190615	0.0689727	0.126677
AT2G05505.1	0.244671	0.309729	0.241492	0.155561	0.344137	0.471202
AT2G05515.1	0	0.108626	0	0.109648	0.12014	0.446335
AT2G05518.1	0.569506	1.08389	1.676	1.37314	1.36316	1.60466
AT2G05625.1	0.400164	0.750011	0.385039	0.381668	0	0.382946
AT2G05665.1	1.41517	1.39041	1.91809	1.44715	1.21706	1.5872
AT2G05695.1	0.455884	0.141622	1.0312	0.572565	0	0.14369
AT2G05705.1	0	0.164108	0	0.167614	0	0.504689
AT2G05725.1	0	0	0	0.177091	0	0.353128
AT2G05812.2	4.12125	4.4822	5.57149	5.04587	5.86147	6.28243
AT2G05825.1	0.83051	0.647471	0.934716	0.856266	0.572638	0.90991
AT2G05865.1	0	0.86948	0	0.631542	0.416592	0.126832
AT2G05875.1	17.8209	22.554	22.0341	23.5344	22.575	27.6342
AT2G05895.1	0.406742	0.126117	0	0.262025	0.137783	0.381971
AT2G05975.1	0.496336	0	0.477773	0	0	0
AT2G05995.1	0.723355	0.587791	0.96153	0.871162	0.609172	0.919255
AT2G06305.1	0	0	0	0	0.287228	0.520049
AT2G06475.1	1.30679	2.05262	1.19918	1.27434	1.23291	1.87491
AT2G06485.1	0.299573	0.369035	0.0852872	0.507835	0.368423	0.536777
AT2G06605.1	0	0	0.240087	0.238445	0.262566	0
AT2G06695.1	1.15348	0.360426	0	0.733893	0	0.735766
AT2G06795.1	0.13773	0.129764	0	0.130243	0.29392	0.130896
AT2G06905.1	0	0.174915	0	0	0.197271	0.178618
AT2G06975.1	2.07724	0.830052	0.569653	0.564943	0	1.12835
AT2G06995.1	3.74121	5.89322	6.01789	4.48205	4.85909	8.01651
AT2G07042.1	0.412555	0.740921	0.910643	0.8409	0.436101	0.945218
AT2G07135.1	0	0.336911	1.72828	1.02883	0	0.686091
AT2G07165.1	0.117677	0	0	0	0.126603	0.11319799999999999
AT2G07175.1	0.0827298	0.0777802	0.203124	0.0798471	0.0871016	0.0797185
AT2G07275.1	0.0646242	0.122201	0.0627312	0.127203	0.0692012	0.0634072
AT2G07445.1	1.20049	0.750011	0.385039	0.763335	1.26935	1.14884
AT2G07475.1	0.407433	0.303799	0.352941	0.274067	0.263552	0.206661
AT2G07495.1	0	0.255073	0	0	0.287228	0.260024
AT2G07515.1	0.125235	0.157867	0.0824042	0.202843	0.176044	0.040459
AT2G07585.1	1.42286	1.32081	2.10401	1.79691	1.6119	2.58881
AT2G07595.1	0	0	0.106972	0.20961	0	0.103615
AT2G07845.1	0.0211022	0.0816284	0.1077	0.0205527	0.0681671	0.0626868
AT2G07850.1	1.67979	1.70363	1.46534	2.12996	1.98962	2.05318
AT2G07890.1	0.0755681	0	0.0749577	0.0727098	0.161787	0
AT2G07935.1	0	0	0	0.10841	0	0.108821
AT2G07965.1	0.284879	0	0.820359	0	0.597222	0.270403
AT2G08000.1	0.215399	0.339705	0.0475843	0.276136	0.200309	0.229444
AT2G08005.1	0.14832	0.418388	0	0.142545	0	0.355482
AT2G08055.1	0.332009	2.16825	1.27314	1.89345	1.04553	1.26228
AT2G08200.1	0.366486	0	0.352397	0.349459	0	0.349741
AT2G08220.1	0.119784	0.0757826	0	0.0773835	0.169318	0.0770348
AT2G08300.1	0	0.0814632	0.0843593	0	0	0
AT2G08305.1	0.161708	0.743028	0.303851	0.153802	0	0.305137
AT2G08340.1	0.25186	0.0957143	0.15043	0.0959286	0.427032	0.194088
AT2G08345.1	0.630508	0.587503	0.483135	0.538912	0.490159	0.599922
AT2G08405.1	0.275578	0.348789	0	0.17952099999999999	0.499991	0.362722
AT2G08425.1	0	0.141835	0.0753002	0.0714199	0.242667	0.145742
AT2G08430.1	0.519915	0.426525	0.439768	0.376561	0.207807	0.125277
AT2G08435.2	0	0.0504042	0.104374	0.255104	0.111836	0.0503764
AT2G08620.1	4.05969	0.478079	3.91613	1.45677	4.30197	0.486624
AT2G08635.1	0.366766	1.53519	0	0.144233	0.30886	0.216745
AT2G08650.1	0.113044	0.188924	0.19784	0.222369	0	0.196615
AT2G08660.1	1.29968	1.48473	1.49058	2.29793	2.23429	1.72568
AT2G08685.1	0	0	0	0.0754307	0.0834568	0
AT2G08730.1	3.92097	3.17984	3.78438	2.71091	3.86982	2.94915
AT2G08735.1	0.109564	0.0994276	0.203213	0	0	0.101785
AT2G08740.1	1.35124	1.88779	0.648595	1.5025	0.472945	0
AT2G08750.1	1.45675	2.13369	1.00053	2.38262	3.49755	3.16602
AT2G08955.1	0.351306	0.538186	0.91127	0.402652	0.372461	0.873889
AT2G08960.1	0.507461	1.43424	0	0.971178	0	0
AT2G09010.1	5.05753	3.77428	4.21922	4.67606	2.48004	5.13768
AT2G09040.1	1.11012	1.75802	0.457027	2.28106	0.677876	0.846336
AT2G09090.1	2.12641	1.52206	1.94883	2.11253	1.71748	2.09454
AT2G09175.1	0	0	0	0.509697	0.280659	0
AT2G09200.1	0.488319	0.466377	0.0958186	0.472604	0	0.379658
AT2G09225.1	0	0.0747728	0	0	0.0832576	0.075281699999999993
AT2G09230.1	1.65531	1.02857	0	1.31363	0.868871	0.524157
AT2G09310.1	0	0	0	0.327165	0	0.16259
AT2G09335.1	0.04433	0.0857068	0	0.0861906	0.0477789	0.0883505
AT2G09355.1	0.168584	0.157262	0.162278	0.161244	0.177146	0
AT2G09370.1	0	0.127896	0.267252	0.256915	0.145347	0
AT2G09410.1	0.242905	0	0.233332	0	0	0.692463
AT2G09430.1	7.04855	4.35413	5.12377	4.35711	4.03444	4.04256
AT2G09435.1	0	0	1.0275	0.509537	1.12889	0
AT2G09455.1	0.323453	0	0.151681	0	0	0.153723
AT2G09490.1	2.60124	2.93869	3.00812	4.97478	3.85511	2.99187
AT2G09525.1	0.613004	0.855254	0.386627	0.65924	0.299666	0.713653
AT2G09555.1	0.157469	0	0	0.152415	0.336714	0.457943
AT2G09605.1	0.726073	0	0	0.346186	0	0.692515
AT2G09610.1	0	0.33374	0.0793376	0	0.350635	0
AT2G09640.1	1.09776	0.997134	0.925141	1.27081	0.697268	1.29325
AT2G09665.1	0.285618	0.15379	0.079857	0.118569	0.086541	0.0783728
AT2G09740.1	0.0814829	0.15538	0	0.0795557	0.0874573	0
AT2G09745.1	0.26566	0.49104	0.380082	0.766092	0.827138	0.373679
AT2G09760.1	0.570899	0.107694	1.30511	0.334474	0.476494	0.982346
AT2G09795.1	0	0.0510012	0	0.0550466	0	0.0995139
AT2G09795.2	4.00842	4.26107	4.83113	5.1539	4.84926	5.09216
AT2G09795.3	1.68064	1.76674	2.05386	1.78585	2.34923	2.53086
AT2G09905.1	0.319026	0.290375	0.450047	0.286808	0.170368	0.147569
AT2G09915.1	0	0.169031	0	0.085976	0	0.0860676
AT2G09935.1	0	0.667216	0	0	0.750643	0.679721
AT2G09975.1	0.147368	0.18486	0.0482062	0.141302	0	0.0475886
AT2G10537.1	1.02729	0.574654	1.18551	1.96115	0.863417	1.56358
AT2G10921.1	0.243063	0.16509	0.287117	0.274715	0.193782	0.299261
AT2G13665.1	8.17188	10.3965	9.1127300000000009	9.87449	13.3373	10.7304
AT2G13665.2	0.845634	0.354982	1.74847	0.443182	0.77032	0.454758
AT2G14115.1	3.4526	2.0714	3.20961	2.78629	3.32174	2.76481
AT2G14878.1	30.2274	36.5356	35.0662	29.7713	29.3477	29.3038
AT2G15292.1	20.6352	18.0717	29.7467	20.2414	23.9696	24.7656
AT2G15555.1	0.263281	0.252431	0.0529201	0.103776	0.199116	0.157701
AT2G18440.1	91.2333	105.055	104.691	115.066	126.328	141.769
AT2G18440.2	6.49525	8.03181	6.87266	7.3468	8.76166	8.61945
AT2G18735.1	3.58329	3.45618	5.58648	3.39159	4.89322	5.97626
AT2G18917.1	0.123616	0.117004	0	0.0397368	0.0870957	0.237826
AT2G19572.1	9.97871	7.90656	9.50037	8.00583	8.77116	7.76462
AT2G21187.1	9.30191	11.4269	9.9578	11.8771	12.4765	19.203
AT2G21187.2	3.45082	5.32307	3.822	3.88975	4.80397	7.43912
AT2G21187.3	28.5382	38.7583	35.2079	42.8863	30.2134	60.1804
AT2G21188.1	32.1776	39.0979	41.3407	42.108	46.4571	54.2202
AT2G22821.1	2.12829	1.34452	1.55675	1.61681	2.10405	1.81319
AT2G22955.1	0.192083	0.0906043	0	0.185858	0.200132	0
AT2G22955.2	0	0	0	0.310015	0	0.31
AT2G23040.1	2.3083	1.6896	3.10109	2.87627	3.08882	3.25857
AT2G23040.2	1.04011	0.522901	1.13859	1.01848	0.676792	0.659609
AT2G23040.4	0.665378	0	0.746922	0	0.698348	0.593272
AT2G23040.6	0.183631	0.706835	0.641505	0.912475	0.400661	0.508224
AT2G23672.1	7.12411	6.4517	12.7962	9.91028	10.7451	11.8561
AT2G24592.1	6.32966	0	8.75197	0.883882	2.57114	1.4285
AT2G24735.1	0.197273	0.186983	0.128576	0	0.13931	0.127991
AT2G24755.1	0.352244	0.447153	0.556022	0.473584	0.535254	0.594707
AT2G24755.2	0.111569	0.464027	0.708392	0.725721	0.747273	0.71131
AT2G24755.3	0.436904	0.313079	0.460725	0.46693	0.431112	0.367721
AT2G24755.4	2.03817	2.32004	2.27243	3.30292	3.44464	3.00552
AT2G26355.1	53.3702	43.3851	54.1497	49.3274	46.9119	41.2447
AT2G27400.1	0.600397	0.521284	1.23087	0.630803	0.901375	0.387166
AT2G30115.1	0.0631368	0.02952	0.121784	0.0304614	0	0
AT2G30362.1	0.431371	0.556578	0.598397	0.801879	0.550747	0.934556
AT2G30362.2	0.972149	0.986079	0.91478	1.33009	1.08479	1.48605
AT2G30945.1	4.10322	8.12045	7.43034	5.29183	6.83434	7.93593
AT2G30945.2	1.6124	1.99606	2.02921	2.03002	2.3154	2.47713
AT2G30945.3	0.431257	0.224403	0.878045	0.333041	0.251693	0.205446
AT2G30984.1	0.462338	0.0725242	2.44098	0	0.161538	0.0740139
AT2G31585.1	6.11283	5.75849	7.13865	4.41763	5.57033	4.93108
AT2G31751.1	1.97751	2.33164	1.04358	2.58271	0.934232	1.62601
AT2G31751.2	0.68539	0.798399	0.860064	0.044923	1.21709	0.58555
AT2G31751.3	0.0306852	0.0720414	0.112111	0.0873322	0.156495	0.0365437
AT2G31902.1	0.903442	0.970285	0.251515	3.98158e-7	0.390385	0
AT2G31902.2	0.290842	0.156129	0.479828	0	0.458806	0.635446
AT2G31902.3	2.61466	1.69597	2.09617	2.32854	2.40534	1.72441
AT2G31902.5	0	0.656715	0	0.233644	1.86389	0.430998
AT2G32795.1	7.76511	9.30063	10.2249	5.94391	8.28981	11.3613
AT2G33051.2	0	0.518914	0.43319	0.383279	0.211503	0.34692
AT2G33051.5	0.351837	0.124683	0.188366	0.156461	3.2114e-8	0.297567
AT2G33051.8	1.7461	0.133106	4.19311e-9	0.968989	0.90509	1.32791
AT2G33051.9	1.31217	1.34637	2.56921	1.84392	1.574	1.49455
AT2G33815.1	0.792114	0.878436	1.4501	1.07201	1.39017	1.45054
AT2G33815.2	0.173399	0	0.159057	0	0	0
AT2G35637.2	0.0789885	0	0.183001	0	0	0
AT2G35738.1	0	0	0.410005	0.0757233	0.140074	0
AT2G35738.5	0.112649	0.102757	0.478573	0.197004	0.165888	0.400139
AT2G35738.6	1.32564	1.23834	1.63007	1.64436	2.22766	2.04275
AT2G35738.7	0.495041	0.648858	0	0.70154	0.443395	0.274153
AT2G35738.8	0.730764	0.803679	0.926006	1.40749	0.896118	1.31443
AT2G35859.1	0.108016	0.152793	0.123342	0.0531976	0.22894	0.157838
AT2G35945.1	0.200439	0.297712	0.310995	0.240808	0.309139	0.39612000000000003
AT2G36307.1	2.2216	1.29935	5.28878	2.77894	3.19215	2.22339
AT2G36792.1	0.206299	0	0.298408	0.2744	0.335691	0
AT2G36792.2	0.150719	0.198804	0.144966	0.345907	0.0802413	0.623887
AT2G36792.3	0.301189	0.184562	0.277196	0.0915701	0.234579	0.184816
AT2G36792.4	0.13555	0.442266	0.4906	0.266877	0.323262	0.231437
AT2G37362.1	1.85715	1.85257	2.23596	1.99234	2.24585	2.51187
AT2G37555.1	0.0740786	0.157917	0.0550221	0.215603	0.15619	0.251235
AT2G39675.1	13.0511	14.3186	21.6863	19.1522	20.1391	19.965
AT2G39681.1	13.4006	12.3732	16.2385	18.726	16.5803	15.5183
AT2G41312.1	3.50285	2.98288	2.5786	2.40364	2.67868	2.10749
AT2G41312.2	22.8614	27.65	16.3492	14.6965	12.6244	18.6814
AT2G42247.2	0	0.425364	1.32913	0.270532	0.41553	0.601558
AT2G42247.4	1.15175	1.06025	1.91075	1.65734	2.56972	1.9296
AT2G42365.1	0.141525	0.0802732	0.0914474	0.090818	0.178325	0.154903
AT2G42365.2	0	0.0711981	0	0.073817	1.01347e-9	0.149888
AT2G42365.3	0.354085	0.354968	0.359296	0.537336	0.672614	0.713591
AT2G42365.4	1.84851	1.46586	2.39932	1.54122	2.46822	2.67939
AT2G42365.6	0	0.00195903	0	0	0.0997056	0.0642817
AT2G42485.1	13.3403	12.3474	16.1898	12.1564	15.7628	15.5545
AT2G42835.1	12.4054	7.9310600000000004	13.8469	14.2779	16.7857	14.6338
AT2G42835.2	0.92139	2.69263	2.26324	1.6151	2.96301	2.01574
AT2G42835.3	13.5341	9.9027	14.1642	14.1261	17.141	14.0836
AT2G42835.4	8.7032	8.91475	17.207	15.5741	21.2018	14.2079
AT2G42835.5	2.52438	1.95995	1.48655	3.573	8.45747	5.60629
AT2G42835.6	5.76492	4.80526	3.45026	7.26064	4.40252	5.8833
AT2G43375.1	5.75408	4.16338	5.29306	3.90642	5.59119	4.49886
AT2G44255.1	2.98682	2.77168	2.72391	3.16291	3.82327	4.245
AT2G44255.2	1.33806	1.27919	1.62132	1.44002	1.70377	1.38006
AT2G44798.10	0.0649644	0.0406452	0.10913	0.147282	0.0675511	0.107395
AT2G44798.4	0.570658	0.428568	0.443458	0.904595	0.299367	0.248807
AT2G44798.5	0	0.124953	0	0	0.124066	0.268388
AT2G44798.7	0.433877	0.29885	0.395162	0.465589	0.567511	0.588035
AT2G44798.8	0.131948	0.0636949	0.346507	0.402991	0.0862226	0.0140385
AT2G44798.9	0	0.336928	0.188252	0.151633	0.534258	0.338365
AT2G44995.1	3.62747	2.46482	4.56914	4.26944	4.4951	3.66393
AT2G45023.1	0.870063	0.640762	0.604319	0.650777	0.888321	0.832256
AT2G45023.2	6.52809	4.77064	8.75422	6.41584	5.99869	6.14068
AT2G45245.3	5.44011	7.77016	10.6007	7.1096	8.11886	8.43657
AT2G45245.4	0	0.409028	0.268442	0.141755	0	0
AT2G45315.1	3.81396	4.12299	4.90682	4.7555	4.46489	5.95111
AT2G45315.2	0.626835	0.577228	0.918434	0.210935	0.741753	0.572097
AT2G45315.3	0.168236	0	0.266072	0	0.395678	0
AT2G45685.1	0.103195	0.0985772	0.117699	0.144992	0.07876	0.145655
AT2G45780.1	0.774526	0.394661	0.413765	0.474519	0.656065	0.532526
AT2G46192.1	9.04838	7.98598	7.83297	8.29595	7.44519	9.70319
AT2G46572.2	0.628092	0.709854	0.650079	1.2143	1.50654	1.21832
AT2G46572.3	0.640509	0.271495	0.639549	0.425947	0.340256	0.581868
AT2G46572.4	0.0591628	0.0974415	0.119597	0.0969857	0.147561	0.0909186
AT2G47895.1	0.200429	0.202619	0.596567	0.164377	0.129906	0.241638
AT3G00970.1	0.962276	0.298941	0.614767	0.304697	0.336193	0.913928
AT3G01035.1	0.182496	0.341223	0	0	0.0963189	0.0879658
AT3G01045.1	0.158836	0.39177	0.347525	0.497047	0.539457	0.462612
AT3G01065.1	3.58184	4.02208	6.58183	3.13293	4.23316	5.15073
AT3G01115.1	0	0.0850248	0.0880387	0.0838271	0	0
AT3G01142.1	2.41531	1.65344	2.75358	2.08678	2.48587	2.39669
AT3G01202.1	0.0945321	0	0.0938604	0.0184442	0	0.0558673
AT3G01205.1	0.103384	0.17193	0.128369	0.174936	0.109311	0.276337
AT3G01235.1	0.948382	0.444911	0.457192	1.35783	2.00803	1.3601
AT3G01305.1	1.41836	1.33308	0.36977	0.74161	0.134965	0.491684
AT3G01315.1	0	4.15756	2.48983	1.05828	0.390329	1.4137
AT3G01385.1	0	0	0	0.0811704	0	0.0817126
AT3G01425.1	2.33568	0.272062	1.40086	3.61226	2.14257	1.10929
AT3G01485.1	0.515418	0.328296	0	0.338433	0	0
AT3G01505.1	0.369876	0	0	0.352761	0	0.353425
AT3G01545.1	0.506226	0.18741	0	0	0.104224	0.382315
AT3G01675.1	0.680972	0.800944	0.4218	0.40101	0.299706	0.410092
AT3G01755.1	0.363037	1.02012	0.349091	0	0.38262	0.346257
AT3G01795.1	0.875879	0	0	0.277866	0	0.554646
AT3G01835.1	0.371287	0.115478	0.298246	0.0592447	0.193492	0.117483
AT3G01845.1	0.0600974	0.231274	0	0.411806	0.194552	0.237666
AT3G01865.1	0.190338	0	0.185618	0.0457524	0	0
AT3G01895.1	0	0.129938	0.134265	0	0.286878	0.128678
AT3G01965.1	36.5343	26.1054	27.1245	23.6279	24.5047	15.8295
AT3G02015.1	0.94552	0	0	0.598997	0.330503	0
AT3G02025.1	0	0.147249	0	0.165874	0.248732	0
AT3G02085.1	1.30879	0.950448	0.840795	0.557357	1.07055	1.24808
AT3G02305.1	0.320759	0.597882	0.614767	0.609395	0	0
AT3G02365.1	0	0.90697	0	0.551404	0	0.436363
AT3G02405.1	0.273787	0	0	0.262359	0	0.13118
AT3G02455.3	0.803004	0.875722	0.645409	0.77017	1.12531	0.638879
AT3G02465.1	1.2017	2.10772	1.93448	1.05597	2.16241	2.56052
AT3G02535.1	0.0364368	0	0.221774	0.107685	0.0788168	0.145644
AT3G02575.1	1.21805	0.93389	2.01614	2.28636	1.88575	2.25915
AT3G02665.1	0.500147	0.232977	0	0	0.525133	0
AT3G02765.1	0	0.14949	0.152736	0	0.350612	0.301469
AT3G02785.1	0.276759	0	0.137266	0	0	0.267396
AT3G02832.1	1.75083	1.6635	2.10043	1.12529	1.76469	2.1007
AT3G02895.1	0	0	0	0.216117	0.238055	0
AT3G02985.1	0.153696	0.146233	0.305533	0	0	0
AT3G03025.1	0	0.759296	0.110401	0	0.119825	0
AT3G03095.1	0.340399	0.0649702	0.198768	0	0.1417	0
AT3G03165.1	3.70051	3.90616	2.82645	2.70602	1.71016	2.32238
AT3G03225.1	0.0582306	0.0545479	0	0	0	0.081959099999999993
AT3G03265.1	0.318863	1.18498	0.46072	1.22785	1.00375	0.303585
AT3G03435.1	0.488376	0.445266	0.341384	0	1.17077	1.2127
AT3G03475.1	0	0	0	0	0.0997256	0.182935
AT3G03495.1	1.91282	1.6718	0.905766	4.02091	1.48679	0.402358
AT3G03505.1	1.48398	1.67306	2.15297	4.04507	3.0314	0.525099
AT3G03535.1	4.14544	3.86925	3.35143	3.63402	2.80833	2.7494
AT3G03605.1	0	0.390391	0	0.399634	0.440049	0.398406
AT3G03675.1	0	0.257141	0	0.262726	0.579247	0.786236
AT3G03702.1	9.72877e-4	0.448514	0	0	0.29914	0.740648
AT3G03702.2	1.37829	1.2815	2.06501	1.63669	2.45825	1.57588
AT3G03702.4	0.542938	0.242065	0.310732	0.444549	0.248434	0.0997061
AT3G03715.1	0	0.331271	0	0.113599	0	0.906667
AT3G03945.1	3.34541	1.46759	0.946094	0.563508	1.24053	2.05943
AT3G03985.1	0.577743	0.184977	0.320047	0.311495	0.274929	0.249852
AT3G03995.1	0.36802	0.453738	0.354011	0.474721	0.38518	0.351197
AT3G04115.1	0.685294	1.11894	0.659587	1.1469800000000001	1.26076	0.489618
AT3G04485.1	0.823129	0.486578	1.68355	1.8448	1.31214	0.983696
AT3G04775.1	0.6176	0	0.262483	0.32159	0.497136	0.389616
AT3G04795.1	0	0	0.405425	0.401911	1.33483	1.20681
AT3G04825.1	0	0	0	0.046805	0.353623	0.222271
AT3G04875.1	55.3132	37.2902	42.0984	28.6497	40.8687	30.1707
AT3G04975.1	1.12123	0.529928	1.09188	0.288431	0.786061	0.622778
AT3G05055.1	9.35237	12.1837	7.94348	11.4277	6.56039	8.18024
AT3G05085.1	0.206788	0	0.198832	0	0.217199	0
AT3G05145.1	0.400164	0.375005	0	0	0.423117	0.382946
AT3G05152.1	0	0.173783	0	0.0602625	0.129441	0.0591521
AT3G05195.1	0.370968	0.518601	0.534912	0.531274	1.36474	0.529692
AT3G05205.1	1.23725	0.65994	0.680357	0.225259	0.496016	0.224552
AT3G05285.1	1.44892	2.17329	1.46061	1.86281	1.39545	1.15927
AT3G05315.1	0	0.979563	0	0.497478	0.550729	0.997289
AT3G05395.1	4.41902	1.74521	7.19425	8.77392	1.72973	3.1864
AT3G05455.1	0	0	1.7675	1.75093	0.485588	0.877119
AT3G05505.1	0	0.259175	0	0.264839	0	0.528221
AT3G05595.1	0.452838	0.432496	0	1.20024	0.326985	1.06355
AT3G05635.1	0.134446	0	0	0	0.141216	0.129672
AT3G05655.1	1.83379	2.14862	2.20938	1.3132	3.39911	1.31568
AT3G05785.1	0.0725623	0.0684151	0.143905	0.281428	0.152717	0
AT3G05815.1	0	0	0	0	0.375322	0.33986
AT3G05905.1	0.208727	0.119067	0.395101	0.126935	0.221145	0.245579
AT3G05932.1	3.30435	3.58889	5.2156	4.8384	4.98208	4.86769
AT3G05932.2	0.460854	0	0	0	0.513394	0.780843
AT3G06025.1	0	0	0	0	0.172616	0.155787
AT3G06065.1	0	0	0	0.0578499	0.0635461	0.0578208
AT3G06125.1	0.539693	0.784389	2.21484	2.68889	2.39067	4.66932
AT3G06125.2	42.5755	54.7918	49.7502	48.2505	46.5269	65.5022
AT3G06125.3	5.52242	10.8687	6.52322	7.55652	8.59926	8.92088
AT3G06355.1	61.4778	80.3482	93.0185	56.0208	50.0182	51.4151
AT3G06515.1	0.633186	0.151261	0	0.451637	0	0
AT3G06575.1	0.096094	0	0.383991	0	0	0
AT3G06635.1	0.281929	0.262641	0	0.529967	0.581745	0.1765
AT3G06785.1	0	0	0.267623	0.262175	0	0.260599
AT3G06795.1	0	0	0	0	0.345393	1.25106
AT3G06962.1	1.91853	0.89995	2.77261	0.457892	0.507916	0.917706
AT3G07045.1	0.474435	0.813609	0	0.363634	0.500922	0.45312
AT3G07105.1	0	0	0	0	0.241225	0.218504
AT3G07155.1	3.64732	1.67508	2.97384	2.12496	2.61806	2.26139
AT3G07215.1	1.67275	1.11211	0.294589	1.31761	0.660306	0.567682
AT3G07215.2	9.4477e-6	1.59576e-6	5.13456e-8	0.386434	0.87359	0
AT3G07215.3	4.76097	3.14236	5.52001	4.77124	5.80819	5.87813
AT3G07215.4	3.36511	2.89626	4.32242	2.82472	4.30662	3.62849
AT3G07305.1	0.485323	0	0	0.926013	0.513948	0.928977
AT3G07315.1	11.7442	18.874	18.4519	17.0508	23.9581	15.5
AT3G07345.1	0.63238	0.785869	0.810656	0.653763	0.221425	0.802024
AT3G07385.1	0.173197	0.328005	0.340931	0.420285	0.596795	0.936607
AT3G07475.1	0	0.142646	0.203187	0	0	0
AT3G07495.1	1.70394	1.91141	0.980776	0	1.43373	0.972617
AT3G07545.1	0	1.45855	0.188109	0.655138	0	0
AT3G07555.1	0.388863	0.428346	0.0878126	0.347161	0.0963747	0.52752
AT3G07705.1	0.284879	0.796577	0.273453	0.271267	0.298611	0.540806
AT3G07795.1	0	2.01469	0.41425	1.23086	0.454082	0
AT3G07915.1	0.257532	1.67933	0.494618	0.981908	0.540448	0.489479
AT3G07925.1	0	0.0457875	0.0477039	0.0937561	0.103976	0.0943075
AT3G07935.1	0.500147	0.232977	0	0.238445	0.262566	0.712933
AT3G08070.1	0.761651	2.8787	0.249088	0.737685	0.543426	0.893603
AT3G08115.1	0.0878783	0.0834594	0.0576788	0.0568064	0.0625899	0
AT3G08120.1	2.24637	1.33245	1.37455	4.09248	2.14505	1.748
AT3G08175.1	0.211069	0	0	0	0.373137	0.326474
AT3G08225.1	0.0947395	0.0913258	0.0947941	0.0939742	0.20444	0.0945563
AT3G08300.1	0.366486	0.343273	0.352397	0.349459	0.772955	0.349741
AT3G08360.1	0.318034	1.03895	0.306396	0	0.167253	0.454761
AT3G08365.1	0	0.403387	0.0699711	0	0.14915	0.136476
AT3G08470.1	0.184405	0.515617	0	0	0.193824	0.162328
AT3G08475.1	0	0.280903	0.289836	0	0	0
AT3G08545.1	0	0	0.321088	0	0.351709	0.318265
AT3G08585.1	0	0	0	0.291973	0	0.291517
AT3G08595.1	1.55487	0.181199	0.747766	2.22709	1.42962	1.29469
AT3G08665.1	0.220427	0	0.111877	0	0	0.108702
AT3G08845.1	0	0.0454614	0	0.188077	0.0512662	0.0465143
AT3G09105.1	0.293726	0	0.163353	0.160567	0	0
AT3G09145.1	0.146418	0.136633	0.140512	0.140731	0.46247	0
AT3G09195.1	0.827654	1.02857	0.264906	0.525452	0.868871	2.62079
AT3G09275.1	0.21288	0.320362	0.183719	0.132612	0.129525	0.223804
AT3G09335.1	0.58871	1.09732	2.82501	0.560305	1.54283	1.67856
AT3G09365.1	0	0	0	0.177785	0.0965713	0
AT3G09555.1	0.828897	0.256504	0.784869	0.528688	0.561142	0.259197
AT3G09575.1	0.0847037	0.0804215	0.164712	0.0409448	0.178167	0.324909
AT3G09655.1	0	0	0	0.112523	0.125064	0
AT3G09745.2	0.310255	0.27617	0.268981	0.306904	0.321087	0.680408
AT3G09755.1	0.886138	0	0	1.2719	0	0.848465
AT3G09775.1	0.729349	0.229332	1.06891	0.356927	0.12826099999999999	0.826246
AT3G09795.1	7.63324	5.78536	3.10753	2.8383	1.88894	2.9623
AT3G09835.1	0.38329	0.245774	0.255002	0.363883	0.135302	0
AT3G09855.1	0.721129	0.528015	0.552737	0.134566	1.06249	0.404367
AT3G09875.1	0.631785	0.516636	0.124519	0.368226	0.355515	0.571102
AT3G09905.1	0.242905	0.226135	0	0	0	0
AT3G09965.1	0.444148	0.12073	0.314932	0.187746	0.272564	0.126006
AT3G09985.1	0.216421	0	0	0.206279	0	0.205751
AT3G11415.1	0.615689	0.360003	0.276565	0.226083	0.296525	0.268785
AT3G12502.1	0.162566	0.150269	0	0	0	0.102739
AT3G12965.1	67.6317	79.5784	125.699	77.7646	81.6819	86.6719
AT3G13061.1	0.144782	0.139579	0.191912	0.0474964	0.104162	0.19225
AT3G14185.1	18.5826	18.2968	6.38299	7.40963	13.3171	12.9689
AT3G17185.1	48.3353	49.7548	64.4514	56.8842	55.5018	76.23
