target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT1G01010.1	172.591	127.156	140.023	235.107	236.048	197.872
AT1G01020.1	2.4541	2.46768	3.41139	2.6851	3.73324	4.07462
AT1G01020.3	2.85087e-4	0.446318	0.720861	0.900176	9.08476e-10	0.200869
AT1G01020.4	0.897649	0.504369	1.60003e-6	0	0.633783	0.542535
AT1G01020.5	1.07671	1.2143	1.19667	2.90011	1.2427	1.13124
AT1G01030.1	17.95	16.5132	20.4237	22.2597	15.811	17.2874
AT1G01030.2	0.955218	0.307945	0.39647	1.02025	1.51001	1.11544
AT1G01040.1	7.96837	9.89794	4.86299	7.27613	5.15138	4.65653
AT1G01040.2	7.67447	2.69704	5.6162	3.68528	6.98141	7.1996
at1g01046	5.81106	1.39036	0.671235	1.57781	0	1.87802
AT1G01050.1	72.2952	79.0084	76.276	73.4796	78.4429	79.2383
AT1G01050.2	4.75789	1.42777	0	0	2.34708	2.30127
AT1G01060.1	6.51595	4.12246	6.12155	1.06427	2.7461700000000002	1.24584
AT1G01060.4	8.78356	6.71695	5.67062	0.7929	4.00974	1.08461
AT1G01060.7	0.905656	0.148734	0	0.148472	0.119315	0
AT1G01080.1	0.796987	4.96719	3.97878	3.70517	2.75527	4.77287
AT1G01080.2	5.07554	6.65271	4.8973	5.84664	4.17422	7.26123
AT1G01080.3	2.10213	2.48228	1.55895	2.98675	1.91696	2.65704
AT1G01090.1	155.999	143.223	133.899	127.149	153.003	155.417
AT1G01100.1	106.197	146.364	155.923	138.024	154.421	163.778
AT1G01100.2	140.453	223.978	162.413	186.992	179.551	204.037
AT1G01100.3	101.045	118.322	98.4841	89.565	100.067	85.6143
AT1G01100.4	4.63033	2.16793	3.09782	2.53196	2.83099	6.09539
AT1G01110.2	7.21767	6.33886	3.03387	4.81456	5.01081	5.46789
AT1G01120.1	35.1899	29.704	32.384	53.149	39.112	43.8614
AT1G01140.1	23.642	20.4786	21.5603	20.856	19.0681	21.8538
AT1G01140.2	0	0.529422	0.290807	0.734997	0.236835	0.259508
AT1G01160.1	17.0428	20.9717	19.2137	19.1957	19.2489	19.5478
AT1G01170.1	38.8064	77.9399	64.162	65.7395	56.1238	74.0587
AT1G01170.2	1.5022200000000001	0.804341	1.54402	0.915569	1.75881	1.65632
AT1G01180.1	0.0587396	0.265295	0.292292	0.31775	0.183287	0.291763
AT1G01190.1	0.070793	0.0768097	0.0528297	0.110976	0.0323486	0.0896587
AT1G01200.1	1.34058	1.37491	0.861358	1.22279	0.775724	1.17106
AT1G01210.1	15.932	15.9146	13.5178	13.9558	19.0527	17.9828
AT1G01210.3	4.62329	3.96188	3.89866	4.12667	4.16165	5.62053
AT1G01220.1	2.06223	0.919402	0.0370253	0.450428	2.01461	4.84644
AT1G01220.5	1.97012	3.1482	1.42977	2.31321	1.08218	3.66103
AT1G01220.6	2.89528	2.64665	4.75664	2.30562	1.5785	1.5135
AT1G01220.7	0.953933	4.40017	4.53737	4.27521	2.4147	0.880076
AT1G01220.8	1.96816	0.782483	0.302743	0.811734	1.72895	0.343872
AT1G01225.1	0.598568	1.08513	1.30089	0.987901	0.965698	0.988109
AT1G01230.1	48.9735	47.6754	46.9624	53.3678	63.5154	56.8593
AT1G01240.1	14.5382	13.1727	16.0369	16.6982	17.8658	14.2775
AT1G01240.3	2.67345	3.40258	3.77661	3.71432	3.62806	4.09604
AT1G01240.4	0.240294	0	1.12537	0.994662	0	0.541476
AT1G01250.1	14.4651	15.2454	9.15362	10.795	12.5218	14.8477
AT1G01260.1	10.8479	11.1675	9.93154	9.80443	9.92394	7.90292
AT1G01260.2	2.81513	0.855138	8.35376e-9	2.47407	1.48325	2.05391
AT1G01260.3	2.90598	3.48075	3.57585	1.91836	3.01505	3.47492
AT1G01290.1	5.35372	4.76525	3.4726	2.93818	5.73545	4.60343
AT1G01290.2	14.2154	14.0246	11.8565	11.8658	14.1023	13.3593
AT1G01300.1	24.3561	39.4777	24.921	30.1957	22.7071	34.5928
AT1G01305.1	0.7188	0.110532	0.381651	0.60311	0.354347	0
AT1G01310.1	649.54	648.171	822.477	749.757	643.638	653.349
AT1G01320.3	22.832	30.1254	24.7952	21.901	15.5453	22.1556
AT1G01340.2	6.28122	6.47191	5.86968	4.46579	3.96721	5.59803
AT1G01350.1	36.9181	31.0429	28.7644	31.1886	36.4647	34.3222
AT1G01355.2	0.618572	0.353773	0.536968	0.962457	0.449818	0.276439
AT1G01355.3	0.137518	0.887787	0.938914	0.585201	0.745649	0.948978
AT1G01360.1	40.5995	29.2143	40.8264	31.4793	41.3949	29.762
AT1G01370.2	1.57245	1.26914	0.798437	1.02738	1.12769	0.956357
AT1G01430.1	30.6905	26.2289	18.8569	19.6972	25.131	29.5104
AT1G01440.1	4.18061	3.96502	3.38523	3.56987	3.50723	3.81309
AT1G01448.1	1.21061	1.34187	0.186607	0.30404	0.259149	2.39068
AT1G01448.2	0.341921	0.64109	0.492358	0.557211	0.831373	0.351917
AT1G01448.3	0.265766	0.0733747	0.0980824	0.20939	0.0529355	0.556297
AT1G01460.1	106.6	111.838	143.097	135.922	100.889	128.515
AT1G01470.1	95.1971	51.702	106.328	250.27	211.363	170.964
AT1G01480.1	2.63101	2.41793	1.87628	4.84643	2.79792	1.65548
AT1G01480.2	0	1.06355	1.29476	0.797346	0.604439	5.62993e-8
AT1G01490.1	55.7922	43.8913	41.9035	50.4232	59.4856	46.4859
AT1G01490.2	8.90036	6.5563	6.88082	11.9365	11.5952	10.4684
AT1G01490.3	3.96583	3.03389	3.64301	4.3989	3.29429	3.37602
AT1G01490.4	0.654361	0.555687	0.844846	0	0.554185	0.487049
AT1G01500.1	39.7736	39.5201	50.8494	66.0248	54.4432	61.2883
AT1G01510.1	14.4826	15.2343	14.6139	14.7287	14.4182	14.5666
AT1G01520.1	6.82106	4.82752	3.68089	1.83342	5.05683	2.52512
AT1G01520.2	1.51377	3.17136	3.21966	0.979373	3.10723	1.12132
AT1G01520.3	2.72884	0.104057	4.24739	0.417691	2.47918	1.03416
AT1G01520.4	2.68938	1.04307	3.39465	1.2871	1.20857	0.705172
AT1G01520.5	1.87115	1.79838	3.56971	0.633559	2.09225	0.397788
AT1G01540.1	21.2626	17.2872	18.3718	13.863	14.9072	11.2277
AT1G01540.2	102.63	72.9873	62.5424	70.3535	71.1927	66.3613
AT1G01550.1	108.931	112.835	97.3302	107.861	145.754	141.089
AT1G01550.2	255.326	268.611	209.348	167.442	126.623	98.0201
AT1G01560.2	2.17375	1.73985	1.26915	2.22404	0.773541	0.723506
AT1G01560.3	0.368201	0.219464	0.305483	0.205375	0.180379	0.295875
AT1G01570.1	5.4052	9.43257	13.9715	7.53236	17.3038	11.5922
AT1G01570.2	39.6911	34.1807	25.506	27.9811	32.1766	30.2831
AT1G01580.1	0.0561403	0.0123869	0.082116	0.0833276	0.0420196	0.0821566
AT1G01590.1	0.835346	0.8609	0.594076	0.626387	0.955983	1.01989
AT1G01600.1	35.0229	37.2694	22.2588	15.1145	18.817	17.1663
AT1G01610.1	66.6141	56.936	54.2404	50.9614	55.9374	63.1402
AT1G01620.1	158.05	205.885	288.702	313.616	255.022	266.568
AT1G01630.1	56.9536	48.2407	45.5362	43.0459	52.5515	54.7391
AT1G01640.1	0.682937	1.12608	0.630201	1.25716	2.20223e-5	1.50883
AT1G01650.1	43.1993	42.2818	35.9833	41.6167	40.0695	39.4855
AT1G01650.2	1.75231	1.18872	2.44469	1.19208	1.3756	1.1212
AT1G01650.3	0.777562	1.42229	1.94451	0.826306	1.08437	1.27685
AT1G01660.2	1.48254	1.5811	1.46742	1.2767	1.30874	1.75775
AT1G01670.1	2.09886	0.688905	1.35427	1.45661	1.94028	1.30647
AT1G01670.3	0.0838254	1.60257	1.22826	0.772854	0.55432	2.20361
AT1G01690.3	1.4074	1.1439	1.04527	2.78312e-5	1.64739	1.96924
AT1G01695.1	1.24381	1.37296	1.32165	1.30803	1.23659	1.61225
AT1G01700.1	0.285546	0.549146	0.661782	0.614505	0.395072	0.36733
AT1G01710.1	30.8793	28.4459	28.8804	27.5406	31.1848	30.6874
AT1G01720.1	80.8454	64.0654	134.633	91.0716	98.6894	49.7517
AT1G01725.1	21.2064	26.9302	23.2309	24.4187	31.3451	27.4666
AT1G01730.1	14.3931	15.1548	14.4379	14.2017	16.0424	14.6957
AT1G01740.2	0.438796	0.7687	0.469077	0.232409	0.287795	0.461988
AT1G01740.5	0.467787	0.528599	0.135327	0.403988	0.569296	0.2271
AT1G01750.1	4.65681	2.0393	4.0221	2.42604	4.5247	2.54644
AT1G01750.2	4.39799	4.6348	1.01773	3.00437	5.92556	5.16437
AT1G01760.2	0.692915	0.531699	0.398447	0.276827	0.382917	0.823323
AT1G01780.1	185.278	196.987	247.299	231.082	185.997	210.49
AT1G01790.2	3.95277	5.42753	3.36448	2.1076	3.96793	2.67484
AT1G01800.1	48.8067	52.5857	45.2139	44.0015	52.0825	47.7738
AT1G01810.1	2.06585	2.49991	1.66542	1.20205	1.73247	2.299
AT1G01820.1	20.6874	24.5068	17.7048	25.3577	22.5044	27.3657
AT1G01830.1	1.95442	0.731189	0.582144	1.07302	1.47295	1.34641
AT1G01830.2	0.279214	0.454524	0.520992	0.40555	0.165819	0.801877
AT1G01830.3	7.11177	6.8799	3.87664	3.43863	5.23604	3.49616
AT1G01840.1	0.153081	0.620879	0.67217	0.670863	0.631232	0.624623
AT1G01860.1	0.370308	1.87285	0.643975	1.48024	0.398108	1.86252
AT1G01860.3	0.651331	0.712093	0.907677	0.454236	0.438403	0.379135
AT1G01860.5	0.0978086	0.172279	0	0.217056	0.202955	0
AT1G01880.2	0.42777	1.4471	3.08757	2.30569	2.10136	1.41327
AT1G01880.4	14.5249	13.1317	13.944	17.3151	13.4339	17.7815
AT1G01900.1	15.1713	19.5258	11.938	14.4769	18.9877	19.8874
AT1G01910.1	6.17732	9.00469	6.82691	4.94729	8.83942	6.00998
AT1G01910.2	38.1297	33.9937	29.4055	27.3116	31.8424	33.529
AT1G01910.4	5.34702	6.21848	6.11593	6.01297	6.78326	4.65176
AT1G01910.5	0.765893	0.624655	0.761699	0.609249	0.626492	0.326948
AT1G01920.1	1.88213	1.77315	2.14034	1.54897	1.78023	1.42846
AT1G01920.2	1.255	4.17981	1.22326	4.17544	3.14632	4.22283
AT1G01920.3	4.0956	3.12632	3.046	1.95913	4.38524	3.38085
AT1G01920.4	4.15427	3.51362	4.71574	3.8702	3.73688	4.25964
AT1G01920.5	3.23914	2.87802	2.64674	2.55105	2.60842	3.78157
AT1G01930.1	17.3209	15.642	14.3914	14.2032	14.8439	13.6757
AT1G01940.1	9.59827	11.207	8.0661	8.43644	10.9303	11.3527
AT1G01950.1	14.7051	16.452	11.1355	11.1988	10.508	8.99892
AT1G01950.4	1.24084	0.198529	0.584531	0.161826	0	0.220281
AT1G01960.1	19.7987	22.1299	19.1976	17.9016	16.0377	18.4952
AT1G01970.1	7.99457	8.1359	6.8206	7.34131	7.9961	9.21928
AT1G01980.1	327.354	359.099	452.867	417.31	332.29	369.351
AT1G01990.1	9.96711	10.4269	10.5131	10.3818	10.4426	10.377
AT1G02000.1	209.224	228.191	300.771	295.697	217.607	274.886
AT1G02010.2	6.27766	1.6675	6.68255	4.51998	2.79251	5.1156
AT1G02010.3	3.92293	3.58826	2.35334	3.45143	4.34863	3.64074
AT1G02010.4	1.35278	0.900176	1.19573	0.712119	0.687119	1.25639
AT1G02010.6	12.5919	10.8846	12.0848	13.1106	11.836	11.5782
AT1G02020.1	0.766706	0.412707	0.928048	0.599969	1.004	0.797568
AT1G02020.2	1.26417	0.884629	0.746823	0.341898	0.400282	0.539582
AT1G02020.3	0.495648	0.781082	0.756167	0.936882	1.23137	1.7681
AT1G02040.1	0.570703	0.683098	0.871401	1.10714	0.708228	0.725463
AT1G02050.1	0.840611	1.01098	0.994732	1.36177	1.54279	1.28288
AT1G02065.1	2.91454	3.59719	3.18434	2.27072	2.92307	2.25553
AT1G02065.2	0.681176	0.869391	0.635007	0.528476	0.363266	0.52695
AT1G02070.1	5.96659	4.06649	2.53779	5.21827	7.8333	6.48172
AT1G02080.1	4.9726	3.04257	11.0809	3.97506	8.02402	7.49095
AT1G02080.2	25.0028	25.7497	15.3636	22.6969	10.6773	20.126
AT1G02080.3	2.33402	2.8122	6.06441	2.9771	5.50787	2.5969
AT1G02090.1	27.8956	26.502	24.8302	27.8717	27.897	31.8679
AT1G02090.2	9.23871	9.65415	7.67058	7.2087	9.9145	7.01511
AT1G02090.3	12.1132	9.65552	10.2223	8.96891	12.2461	9.03636
AT1G02100.1	8.27599	10.7349	6.9287	7.50329	7.71811	2.80437
AT1G02100.3	13.0992	10.3888	11.4781	13.9646	13.1503	14.3105
AT1G02110.1	0	1.72868	2.92381	2.1422	0.691034	1.75533
AT1G02120.1	29.6605	27.1166	24.0818	26.0511	30.4168	28.662
AT1G02120.2	6.97316	5.90341	6.96581	4.99211	4.76464	5.36013
AT1G02120.3	0.655716	2.22742	1.0800399999999999	1.52313	0.474241	0.926354
AT1G02130.1	49.106	51.2412	46.3851	42.8191	48.8121	49.2214
AT1G02140.1	213.889	206.547	180.136	163.861	213.868	183.973
AT1G02145.3	14.1535	14.1838	12.2155	13.7942	15.11	15.4458
AT1G02145.4	2.55903	2.72238	1.09515	1.41474	2.14754	2.74874
AT1G02150.1	14.1381	18.0088	13.6918	16.9464	14.9919	18.0667
AT1G02160.1	33.3372	42.1408	36.0309	41.6969	47.9489	41.8874
AT1G02160.2	7.66893	7.59744	8.89352	6.69544	9.94584	9.43095
AT1G02170.1	18.5899	18.2614	20.0157	21.5476	24.0143	22.5474
AT1G02180.1	2.53606	4.4547	4.53724	5.06073	4.11477	4.73763
AT1G02190.1	1.72364	5.95322	2.49679	2.12605	2.65181	1.92056
AT1G02205.1	52.0438	45.1874	59.6925	47.3271	50.3388	43.8069
AT1G02205.2	0.319094	0	0.347738	0	0.179971	0.211053
AT1G02205.3	19.9628	24.3924	11.0953	29.0065	17.2611	15.7083
AT1G02205.4	81.9729	85.8543	89.5588	94.0245	88.914	109.707
AT1G02205.5	6.9646	6.79306	6.97522	5.36171	5.05538	5.09322
AT1G02220.1	2.23491	1.77608	1.30399	1.72479	2.38667	1.27835
AT1G02230.1	0.897859	0.35831	0.236626	0.372059	0.269269	0.0886066
AT1G02250.1	0.488428	0.151689	0.0701618	0.284677	0.159134	0.105259
AT1G02260.1	7.37457	7.35691	5.91227	6.71691	7.98021	8.02512
AT1G02260.2	2.13106	2.28607	1.94318	2.25823	2.0068	2.93342
AT1G02270.1	25.9931	25.3197	19.9492	20.8692	20.7178	19.8404
AT1G02280.1	23.9479	32.8555	23.1679	24.4018	23.728	28.7344
AT1G02280.2	9.32588	7.37338	12.2694	12.5114	11.3545	13.8804
AT1G02290.1	2.30442	3.69368	2.13684	2.90812	3.44892	3.56688
AT1G02305.1	128.931	140.157	127.587	134.388	150.189	135.424
AT1G02310.1	1.00676	0.495222	1.65507	1.78043	3.22299	0.698346
AT1G02330.1	41.5585	39.2574	37.7691	35.4139	42.8491	39.9259
AT1G02335.1	71.5055	70.4978	36.24	60.7811	68.9559	49.9747
AT1G02340.1	4.73292	2.44146	3.62066	3.65004	5.58287	3.55487
AT1G02350.1	0.249072	0	0.214812	0.227976	0	0.278379
AT1G02370.1	4.51001	4.71973	2.38936	3.84753	4.56057	5.2504
AT1G02380.1	5.89618	4.71911	6.69471	7.45052	6.15906	5.49543
AT1G02390.1	0.675593	0.283953	0.764184	1.16339	1.53893	0.568221
AT1G02400.1	274.426	180.338	315.606	353.7	351.149	253.436
AT1G02400.2	17.3663	8.38465	20.2485	18.0054	23.2196	12.999
AT1G02405.1	0.576367	0.557566	0.469993	0.41074	0.300697	0.0772518
AT1G02410.1	35.8359	32.0559	29.5635	28.843	36.1812	34.7766
AT1G02410.2	0.452821	0.276893	0.39338	0.575914	0.112861	0.126907
AT1G02420.1	4.02091	3.94238	1.97897	3.08717	2.76951	3.17683
AT1G02450.1	30.8729	41.8548	15.7137	15.6614	7.28172	5.76478
AT1G02460.1	1.83786	0.934782	0.828687	1.92036	3.19638	1.32771
AT1G02470.1	24.609	3.70492	15.4168	8.42158	30.1638	14.2539
AT1G02470.2	16.2104	9.98653	8.68163	17.6036	23.0338	16.4328
AT1G02490.1	0	1.30078	0.469803	0.207973	0.213919	0.709802
AT1G02500.1	222.288	197.574	182.44	186.537	191.668	178.135
AT1G02500.2	85.369	88.8157	119.642	106.19	117.604	106.143
AT1G02510.1	0.599671	0.47099800000000003	0.285129	0.387753	0.890705	0.726559
AT1G02520.1	10.1691	5.50346	1.3476	5.0246	7.46542	4.48983
AT1G02530.1	0.788674	0.538827	0.4918	0.847824	1.07446	1.40086
AT1G02560.1	75.9853	93.372	81.9791	88.6498	83.4052	87.1861
AT1G02600.1	0.86214	0.473938	1.52389	0.677264	1.40016	1.44112
AT1G02610.1	5.49102	8.09729	3.4565	2.55149	1.21879	1.01166
AT1G02610.3	0.338085	0.462142	0.333019	0.155315	0.254394	0
AT1G02630.1	0.370238	0.431947	0.214253	0.314482	0.393232	0.332948
AT1G02640.1	1.91288	2.68542	1.5816	2.28558	2.34557	2.6696
AT1G02650.1	0.107821	0.10744	0.252424	0.164305	0.150792	0.287244
AT1G02660.1	105.614	98.7227	99.2713	92.8804	74.0207	68.6965
AT1G02670.1	0.496392	0.186294	0.217114	0.166735	0.551978	0.428179
AT1G02670.2	0.924093	0.0302354	0.436044	0.850569	0.463772	1.08943
AT1G02670.3	0.491573	0.0365482	0.519099	0.605064	0.443071	1.14369
AT1G02670.5	2.06135	1.12024	1.13197	1.81766	1.86827	1.12132
AT1G02670.6	1.09261	1.53886	1.42623	1.32394	1.89682	1.18761
AT1G02680.1	20.1708	21.015	17.2094	19.7156	20.2677	18.1303
AT1G02690.1	2.37034	3.11665	2.09172	2.87345	2.46216	1.17241
AT1G02700.1	0.325109	0.771273	0.200578	0.0888086	0.0897601	0
AT1G02705.1	0.2504	0.54364	0.559406	0.286988	0.27889	0.109816
AT1G02720.1	16.3258	19.1311	15.5286	14.9279	13.8543	14.6145
AT1G02720.2	2.34126	1.7103	2.04524	1.0205	0.63096699999999994	0.414904
AT1G02730.1	1.401	4.33865	1.4257	1.78958	0.958079	2.07062
AT1G02740.1	9.74102	9.96044	7.6336	8.94079	10.6171	9.35753
AT1G02750.1	21.5742	19.2891	19.718	19.501	22.4503	16.3936
AT1G02770.1	6.61644	3.96137	3.6175	3.95712	5.82111	5.1287
AT1G02780.1	615.332	670.25	599.765	578.87	604.315	651.871
AT1G02790.1	5675.45	5710.72	6662.14	6284.17	5449.34	5814.13
AT1G02800.1	1.88523	4.41527	2.81037	1.54189	1.67152	2.5806
AT1G02810.1	2.04862	3.16432	0.806337	0.998736	0.970999	0.821557
AT1G02816.1	26.2052	20.7097	22.8104	27.191	29.0631	21.7003
AT1G02820.1	1.85712	1.80274	1.53866	2.51885	2.58951	2.12054
AT1G02840.1	26.6337	25.3188	32.0323	28.497	29.2981	25.8931
AT1G02840.2	3.41767	3.56604	2.49461	3.72954	2.39739	3.91686
AT1G02840.3	1.15995	1.75795	1.32574	1.12445	2.47378	2.59595
AT1G02840.5	7.72307	5.40245	3.77213	5.6374	8.55997	7.41376
AT1G02850.1	3.7485	5.76789	2.23588	1.57658	2.14697	2.1057
AT1G02850.2	0.293059	0.886759	0	0.265657	0.239797	0
AT1G02850.3	0.559951	0.988145	0.908823	0.519979	0.547396	0.477065
AT1G02850.4	0.650953	0.90562	0.145545	0.717898	0.415308	0.184023
AT1G02860.1	3.02838	3.12242	1.55031	2.49939	3.14783	3.07839
AT1G02870.1	21.8481	23.1224	22.9102	22.6805	24.4738	26.297
AT1G02880.1	12.0952	11.4591	11.0667	10.9075	13.5708	10.2836
AT1G02880.3	4.85649	5.01714	0.0333646	2.7164	7.09841	5.99697
AT1G02880.4	30.2431	27.8443	24.2345	25.4988	32.5169	28.653
AT1G02880.5	1.11013	1.29765	0.68148	1.2082	0.982091	1.10285
AT1G02880.6	1.17561	1.07252	3.70796	5.76323	4.64696	2.89972
AT1G02890.1	68.7943	61.7539	53.2557	49.6023	53.1995	50.4337
AT1G02900.1	0.446648	0.576584	0.814308	0.727649	0.392814	0.241438
AT1G02910.1	12.0743	17.5082	13.1665	15.2757	13.8992	12.1668
AT1G02910.2	2.80741	1.30169	1.56072	1.59802	2.93459	3.11852
AT1G02930.1	0.391025	0.482688	0.115697	0.719715	0.305593	1.04011
AT1G02930.2	0	0.515577	0.40427	0.549767	0.349648	0.0756329
AT1G02940.2	0.715359	1.4162	0.44785	1.09143	1.15137	0.965645
AT1G02950.1	0	1.8066	1.39247	1.33923	0.815138	2.25441
AT1G02960.1	3.08114	2.95365	1.70623	1.49756	2.64884	1.37079
AT1G02960.2	2.08877	1.8725	1.41829	2.4621	2.39854	2.61062
AT1G02960.3	0.961687	0.610035	0.603146	0.327732	0.390385	1.44648
AT1G02960.4	4.13024	4.46627	3.68599	3.2176	3.51531	5.24368
AT1G02960.5	1.96904	1.8991	1.76554	1.98704	2.48466	0.836729
AT1G02960.6	0.221588	0	0.322042	0.627783	1.27059	0.625458
AT1G02970.1	0.503698	1.09917	0.850372	0.43268	0.520299	0.576226
AT1G02980.1	0.553596	1.45518	1.32704	1.2717	1.19367	1.13168
AT1G02990.1	0	0.0803788	0.0976802	0.0702551	0.221839	0.134673
AT1G02990.4	3.43178	5.27909	2.11776	4.92832	4.0376	5.73644
AT1G02990.5	1.04267	0.869269	0.748479	0.49633	0.58421	0.432646
AT1G03000.1	7.18835	7.17286	6.02873	5.20147	5.10084	5.04029
AT1G03010.1	0.0846734	0.0940958	0.0968328	0.0788083	0.0782524	0.17799
AT1G03010.3	0	0.35953	0.141515	0.164012	0.211312	0.0933895
AT1G03030.1	14.5388	12.9065	12.1518	12.4656	15.1925	13.5924
AT1G03030.2	2.54759	4.41265	3.15074	3.28004	4.19416	4.64844
AT1G03040.1	20.2615	18.4759	18.3982	18.3929	20.6491	18.0916
AT1G03040.2	1.94126	2.34452	0.845083	3.45934	2.10049	2.30785
AT1G03040.3	3.34046	3.9853	3.40874	1.93634	2.94939	2.89258
AT1G03050.1	476.219	441.824	557.378	565.668	488.714	573.639
AT1G03055.1	0.386388	0	0.0755767	0.160827	0.425633	0.179292
AT1G03055.2	0.169022	0.951496	0.266936	0.288321	0	0.0667696
AT1G03060.1	0.91564	0.0801922	0.417207	0.782708	1.98934	0.914467
AT1G03060.2	8.0343	8.90281	8.24545	7.93034	4.26649	6.03898
AT1G03060.3	1.21828	1.38532	1.28488	0.744877	0.540858	2.45136
AT1G03070.1	11.075	10.5643	13.252	9.39438	8.4796	8.29607
AT1G03070.2	0	0.865584	0.668424	1.13649	0.907357	1.41427
AT1G03070.3	0.698233	0.484194	0.361369	0.228071	0.565272	0.137709
AT1G03080.1	63.2223	46.5612	42.7091	52.4619	51.3235	45.5309
AT1G03080.2	5.03038	5.96523	3.26824	6.31397	3.34831	2.81202
AT1G03080.3	1.79025	2.13084	0.735429	0.568336	0.837861	0.64036
AT1G03090.1	0.943028	3.17001	6.1772	4.16475	3.04844	3.18966
AT1G03090.2	3.28372	4.40149	5.42796	5.57333	5.02556	6.26681
AT1G03100.1	0.854647	1.10788	0.847713	1.05579	1.14759	1.35504
AT1G03106.1	0.0538755	0.300748	0.137171	0.0814458	0.166519	0.18446
AT1G03110.1	14.3387	15.9383	14.146	12.1815	10.954	13.6064
AT1G03120.1	2.47346	1.72276	1.07128	1.19652	2.41222	1.55957
AT1G03120.2	0	0.297939	0.549753	0.494751	0.786896	0.695142
AT1G03130.1	48.8726	77.1729	74.6623	87.7814	62.2607	99.308
AT1G03140.1	41.4398	39.896	41.0393	38.3473	44.4803	40.3391
AT1G03150.1	33.7393	30.7789	29.5424	29.7002	35.2607	30.0859
AT1G03160.1	7.63838	8.31443	6.61776	9.25996	5.97119	8.77429
AT1G03160.2	1.04739	0.416466	0.619123	0.805995	0.34187	1.12703
AT1G03160.3	0.860466	0.571489	0.54753	0.58721	0.945195	0.761338
AT1G03170.1	31.9563	16.2834	21.1579	24.9563	39.5333	47.204
AT1G03180.1	4.82879	5.98902	3.32797	2.12619	4.08388	1.03528
AT1G03180.2	1.05084	0.910963	1.20308	0.895799	0.506545	1.29911
AT1G03180.3	0.558623	0.450171	0.82258	0.601025	0.484758	0.288214
AT1G03180.4	1.13833	2.04193	1.48594	2.89156	1.95267	1.97673
AT1G03180.5	2.15637	2.04414	5.2455	4.73449	2.87517	6.38464
AT1G03190.1	5.42891	2.47166	4.64505	2.83415	4.81394	4.41817
AT1G03200.1	2.79872	1.03505	1.15886	2.12866	5.92775	8.04628
AT1G03210.1	20.4693	15.0634	14.2354	17.0287	23.1059	26.5856
AT1G03210.2	4.84687	4.02705	3.9474	4.1286	6.68741	4.79104
AT1G03220.1	4.72515	25.1496	8.81505	13.4133	3.91469	3.77566
AT1G03230.1	2.14064	3.99578	2.80912	3.58051	2.70319	2.78075
AT1G03240.1	5.24155	5.38376	6.13678	4.03683	3.38134	4.52482
AT1G03250.1	23.0542	25.1789	13.1263	22.1846	24.4519	20.704
AT1G03250.2	3.13578	0.963795	5.81958	2.70598	2.32457	2.99945
AT1G03250.3	7.08703	7.8503	12.0839	8.28986	10.1714	9.37615
AT1G03250.4	0.510495	1.23683	1.08891	1.28288	1.82976	2.82491
AT1G03260.1	15.3666	16.0234	17.3166	14.1913	15.1742	14.746
AT1G03270.1	5.1021	4.87015	3.1444	3.19399	3.61713	4.49288
AT1G03280.1	37.1046	26.1183	21.1479	24.5416	33.601	26.2769
AT1G03280.2	0.817942	7.93099e-7	0.430954	0.144527	0.324561	0.903882
AT1G03280.3	2.93642	7.63555	5.41928	2.91822	0.909723	6.41308
AT1G03290.1	2.05873	3.59668	2.07331	2.68332	2.42267	3.62127
AT1G03290.2	11.3681	8.45106	9.81705	8.60594	9.77617	7.16575
AT1G03290.3	0.168371	0.427366	0.0934732	0.141731	0	0.348231
AT1G03290.4	0.305986	0.431754	0.184359	0.596424	0.905612	0.583172
AT1G03290.5	0.197528	0.378108	0.0923156	0.449178	0.299437	0.0859597
AT1G03290.6	0.893064	0.411073	0.61207	0.839885	1.13754	0.92571
AT1G03300.1	1.57001	1.5043	0.662879	1.36593	1.46901	1.88465
AT1G03310.1	2.7773	5.11558	1.6025e-5	3.81622	3.12377	3.61992
AT1G03310.2	6.8387	5.74746	6.81665	4.13016	5.21039	5.88707
AT1G03330.1	71.7883	62.9424	62.5175	64.7909	78.6497	72.3362
AT1G03340.1	0.0909698	0.0818305	0.0508458	0.0908035	0	0.0505752
AT1G03350.1	43.3329	36.4988	33.5257	35.8767	41.6316	36.4796
AT1G03360.1	8.63224	8.71536	7.12432	7.90471	10.2993	9.365
AT1G03365.1	9.60873	8.77423	6.80268	7.80197	9.26097	8.65712
AT1G03365.2	0.976977	0.792496	0.494106	0.282398	0.166163	0.401422
AT1G03370.1	12.8257	12.874	10.5078	15.5532	15.0217	15.8284
AT1G03370.2	2.44901	1.60065	1.95759	1.39259	1.55069	1.7054
AT1G03380.1	6.58182	6.88864	5.60809	6.83974	6.81451	6.69493
AT1G03400.1	1.51055	0.348947	0.160087	0.894271	0.880819	0.516421
AT1G03400.2	0.158633	0.295516	0.407406	0.126386	0.351068	0.340872
AT1G03410.2	8.1197	7.97464	6.75354	5.4608	7.16483	6.73492
AT1G03430.1	22.0333	20.1967	13.479	13.2716	22.443	15.8038
AT1G03430.2	7.60535	5.61612	3.52164	6.02661	7.96692	7.4417
AT1G03440.1	10.3533	9.48161	6.29977	6.0859	8.69469	7.07679
AT1G03445.1	1.90333	0.488428	1.22179	2.28629	1.38103	1.06382
